Date,Ticker,Open,High,Low,Close,Volume
2022-06-22,NIFTY50,1051.37,1051.79,1047.95,1051.07,2351197
2022-06-23,NIFTY50,1046.79,1048.94,1043.3,1045.79,4440094
2022-06-24,NIFTY50,1048.08,1052.8,1047.21,1048.44,1542608
2022-06-27,NIFTY50,1048.8,1050.38,1047.85,1048.27,3191306
2022-06-28,NIFTY50,1053.24,1056.0,1051.65,1053.9,3673683
2022-06-29,NIFTY50,1055.75,1056.36,1054.9,1054.68,4846703
2022-06-30,NIFTY50,1054.74,1056.18,1052.18,1056.46,3507720
2022-07-01,NIFTY50,1051.6,1052.06,1047.17,1050.7,4742849
2022-07-04,NIFTY50,1053.1,1056.01,1052.1,1053.32,1093476
2022-07-05,NIFTY50,1051.01,1053.69,1046.02,1051.8,1114560
2022-07-06,NIFTY50,1054.24,1055.63,1052.31,1053.67,1920707
2022-07-07,NIFTY50,1058.56,1059.77,1055.3,1059.41,2349987
2022-07-08,NIFTY50,1056.6,1060.04,1055.44,1055.37,4707957
2022-07-11,NIFTY50,1053.52,1057.5,1051.17,1054.97,1869241
2022-07-12,NIFTY50,1056.26,1057.79,1055.86,1056.27,1549656
2022-07-13,NIFTY50,1056.64,1057.74,1052.5,1056.04,4438856
2022-07-14,NIFTY50,1058.22,1059.94,1054.56,1057.92,4580885
2022-07-15,NIFTY50,1053.65,1054.43,1051.55,1054.46,4349718
2022-07-18,NIFTY50,1054.25,1054.34,1051.26,1053.67,2494475
2022-07-19,NIFTY50,1053.31,1053.36,1049.6,1052.56,4403209
2022-07-20,NIFTY50,1053.63,1057.47,1053.42,1053.41,3097953
2022-07-21,NIFTY50,1053.94,1053.97,1051.46,1052.77,3727978
2022-07-22,NIFTY50,1055.94,1057.32,1051.75,1057.76,3995785
2022-07-25,NIFTY50,1052.69,1053.67,1049.5,1052.12,4980125
2022-07-26,NIFTY50,1052.79,1055.68,1051.43,1053.62,3706709
2022-07-27,NIFTY50,1054.52,1057.04,1052.9,1054.73,2826629
2022-07-28,NIFTY50,1054.19,1055.82,1054.09,1053.21,4024625
2022-07-29,NIFTY50,1058.08,1058.63,1057.75,1058.07,3395265
2022-08-01,NIFTY50,1053.89,1054.45,1053.23,1054.67,2524061
2022-08-02,NIFTY50,1048.6,1050.18,1045.69,1048.41,1091679
2022-08-03,NIFTY50,1053.77,1054.45,1052.01,1054.96,3778217
2022-08-04,NIFTY50,1054.16,1055.3,1052.0,1055.18,2764239
2022-08-05,NIFTY50,1053.67,1055.61,1050.92,1054.59,2339083
2022-08-08,NIFTY50,1056.25,1056.92,1055.63,1055.8,2210368
2022-08-09,NIFTY50,1055.77,1057.0,1054.4,1054.69,4024628
2022-08-10,NIFTY50,1057.15,1059.32,1054.21,1056.53,4703367
2022-08-11,NIFTY50,1058.4,1060.05,1056.17,1058.59,4781039
2022-08-12,NIFTY50,1061.98,1067.88,1061.91,1062.52,2740081
2022-08-15,NIFTY50,1065.86,1068.35,1064.8,1063.69,1612236
2022-08-16,NIFTY50,1066.63,1069.33,1063.49,1066.62,4890702
2022-08-17,NIFTY50,1069.75,1072.4,1069.06,1069.91,4364916
2022-08-18,NIFTY50,1069.87,1070.83,1064.85,1069.59,4988395
2022-08-19,NIFTY50,1071.12,1072.21,1067.44,1072.41,3374151
2022-08-22,NIFTY50,1070.93,1072.02,1070.86,1071.35,3526537
2022-08-23,NIFTY50,1073.15,1073.66,1071.87,1074.46,4407405
2022-08-24,NIFTY50,1073.56,1073.81,1073.32,1073.35,1177476
2022-08-25,NIFTY50,1070.62,1071.28,1070.39,1071.56,2199217
2022-08-26,NIFTY50,1068.5,1068.67,1065.9,1070.14,3746514
2022-08-29,NIFTY50,1063.72,1068.16,1063.26,1065.04,2832942
2022-08-30,NIFTY50,1064.72,1065.18,1063.2,1063.63,3675877
2022-08-31,NIFTY50,1065.48,1067.19,1061.1,1065.23,3253962
2022-09-01,NIFTY50,1069.13,1069.48,1066.74,1068.78,1924276
2022-09-02,NIFTY50,1068.07,1074.04,1066.15,1068.56,4236138
2022-09-05,NIFTY50,1071.88,1072.61,1071.77,1072.56,2068307
2022-09-06,NIFTY50,1070.38,1071.0,1069.92,1069.54,3762643
2022-09-07,NIFTY50,1065.98,1067.82,1063.83,1066.04,3949908
2022-09-08,NIFTY50,1068.06,1069.03,1067.62,1066.04,3282321
2022-09-09,NIFTY50,1066.81,1067.65,1065.0,1068.25,2931441
2022-09-12,NIFTY50,1067.46,1068.68,1066.87,1066.95,1265033
2022-09-13,NIFTY50,1064.14,1068.25,1061.51,1064.19,1533857
2022-09-14,NIFTY50,1061.71,1063.97,1061.07,1061.4,2922201
2022-09-15,NIFTY50,1058.86,1059.8,1058.47,1060.0,4352477
2022-09-16,NIFTY50,1060.53,1062.38,1057.99,1057.69,2133768
2022-09-19,NIFTY50,1064.15,1065.26,1063.58,1064.14,4924845
2022-09-20,NIFTY50,1060.56,1062.4,1058.89,1060.45,2135730
2022-09-21,NIFTY50,1062.74,1063.58,1061.46,1062.29,3305694
2022-09-22,NIFTY50,1057.6,1058.19,1055.97,1059.33,2156649
2022-09-23,NIFTY50,1058.32,1060.28,1056.19,1057.44,2268470
2022-09-26,NIFTY50,1061.69,1063.53,1057.44,1062.46,3616387
2022-09-27,NIFTY50,1060.28,1062.78,1057.62,1060.64,3891196
2022-09-28,NIFTY50,1061.45,1061.56,1057.61,1062.71,2624508
2022-09-29,NIFTY50,1059.63,1061.05,1057.19,1058.97,4702085
2022-09-30,NIFTY50,1057.96,1060.48,1057.82,1057.23,2916749
2022-10-03,NIFTY50,1057.42,1057.85,1054.83,1058.51,3517699
2022-10-04,NIFTY50,1055.63,1056.25,1054.24,1056.06,1842329
2022-10-05,NIFTY50,1053.3,1058.15,1051.46,1051.75,2193582
2022-10-06,NIFTY50,1050.73,1051.6,1048.25,1050.19,4549039
2022-10-07,NIFTY50,1055.58,1058.33,1054.79,1055.96,2533286
2022-10-10,NIFTY50,1055.58,1056.71,1053.45,1056.42,1888976
2022-10-11,NIFTY50,1054.0,1056.04,1052.79,1053.32,2591570
2022-10-12,NIFTY50,1055.68,1059.85,1051.07,1052.76,1174588
2022-10-13,NIFTY50,1055.81,1058.98,1052.85,1056.33,4773618
2022-10-14,NIFTY50,1054.6,1058.36,1052.08,1053.38,4635952
2022-10-17,NIFTY50,1057.32,1061.06,1055.03,1055.3,4442501
2022-10-18,NIFTY50,1056.32,1057.09,1054.37,1053.48,4585854
2022-10-19,NIFTY50,1056.3,1058.04,1054.29,1057.12,2530332
2022-10-20,NIFTY50,1054.73,1055.8,1054.06,1054.86,1124746
2022-10-21,NIFTY50,1053.13,1058.4,1052.67,1052.9,1544719
2022-10-24,NIFTY50,1050.41,1050.41,1048.76,1051.8,4333533
2022-10-25,NIFTY50,1047.44,1048.09,1046.0,1048.08,4710104
2022-10-26,NIFTY50,1051.91,1053.76,1047.81,1053.52,2748071
2022-10-27,NIFTY50,1054.41,1056.44,1054.41,1053.02,2033290
2022-10-28,NIFTY50,1052.36,1052.53,1050.8,1052.33,1431231
2022-10-31,NIFTY50,1056.49,1058.34,1054.91,1054.88,1755398
2022-11-01,NIFTY50,1056.58,1057.09,1055.02,1056.35,3652825
2022-11-02,NIFTY50,1062.2,1063.99,1060.04,1061.95,3429495
2022-11-03,NIFTY50,1063.73,1064.55,1061.03,1064.36,4446549
2022-11-04,NIFTY50,1062.84,1064.83,1062.01,1062.89,4263832
2022-11-07,NIFTY50,1061.62,1062.92,1061.55,1062.24,4158546
2022-11-08,NIFTY50,1059.97,1061.68,1059.74,1060.67,1481438
2022-11-09,NIFTY50,1061.27,1061.74,1060.91,1063.43,3422297
2022-11-10,NIFTY50,1059.52,1059.59,1058.72,1059.2,3252201
2022-11-11,NIFTY50,1054.74,1057.64,1053.35,1053.8,1574120
2022-11-14,NIFTY50,1052.92,1053.52,1051.45,1053.16,2875939
2022-11-15,NIFTY50,1052.11,1052.21,1050.14,1051.31,3705430
2022-11-16,NIFTY50,1053.68,1058.92,1053.11,1055.16,2258542
2022-11-17,NIFTY50,1057.63,1059.86,1055.24,1057.35,2120780
2022-11-18,NIFTY50,1057.25,1060.17,1055.46,1056.68,3142936
2022-11-21,NIFTY50,1059.99,1061.98,1057.24,1059.52,4155649
2022-11-22,NIFTY50,1059.11,1059.68,1058.41,1059.83,4967119
2022-11-23,NIFTY50,1059.6,1063.12,1055.64,1059.44,4964488
2022-11-24,NIFTY50,1061.7,1062.44,1061.61,1061.06,2304140
2022-11-25,NIFTY50,1062.24,1063.02,1058.44,1063.91,1613794
2022-11-28,NIFTY50,1058.56,1058.67,1056.67,1057.71,4220136
2022-11-29,NIFTY50,1061.13,1063.57,1059.46,1061.16,4793868
2022-11-30,NIFTY50,1061.28,1063.47,1059.75,1061.93,2788702
2022-12-01,NIFTY50,1058.5,1059.75,1055.41,1056.87,4696724
2022-12-02,NIFTY50,1058.33,1060.97,1057.07,1058.81,2591711
2022-12-05,NIFTY50,1062.11,1062.51,1060.91,1061.05,2628853
2022-12-06,NIFTY50,1060.48,1062.08,1059.21,1061.3,3058721
2022-12-07,NIFTY50,1060.24,1060.37,1059.77,1059.28,2960391
2022-12-08,NIFTY50,1060.34,1062.81,1058.85,1061.03,4150650
2022-12-09,NIFTY50,1059.93,1060.84,1059.09,1061.03,1463144
2022-12-12,NIFTY50,1059.3,1059.39,1058.77,1060.17,4198063
2022-12-13,NIFTY50,1056.35,1056.47,1055.67,1056.6,2961921
2022-12-14,NIFTY50,1056.44,1058.14,1055.7,1056.21,3903135
2022-12-15,NIFTY50,1054.21,1058.7,1053.96,1053.63,2199029
2022-12-16,NIFTY50,1054.9,1056.11,1053.98,1056.37,1899751
2022-12-19,NIFTY50,1055.5,1055.92,1054.5,1054.8,1317817
2022-12-20,NIFTY50,1055.71,1058.11,1055.35,1054.68,3120100
2022-12-21,NIFTY50,1054.55,1055.53,1052.57,1055.21,3713704
2022-12-22,NIFTY50,1051.78,1055.53,1051.71,1050.98,1059072
2022-12-23,NIFTY50,1055.68,1056.92,1054.06,1054.73,4475432
2022-12-26,NIFTY50,1055.02,1056.29,1052.79,1053.58,4883337
2022-12-27,NIFTY50,1053.41,1055.79,1052.9,1052.93,2706422
2022-12-28,NIFTY50,1052.99,1054.24,1052.56,1052.9,3163843
2022-12-29,NIFTY50,1052.91,1053.28,1051.35,1053.16,3762594
2022-12-30,NIFTY50,1052.98,1054.19,1052.12,1053.93,4491977
2023-01-02,NIFTY50,1054.02,1058.43,1053.21,1054.55,1007086
2023-01-03,NIFTY50,1051.78,1053.57,1050.68,1051.59,1389962
2023-01-04,NIFTY50,1053.37,1055.92,1052.48,1053.17,1592141
2023-01-05,NIFTY50,1052.39,1053.69,1050.74,1052.9,4509797
2023-01-06,NIFTY50,1046.8,1049.08,1046.5,1048.08,4477899
2023-01-09,NIFTY50,1044.68,1045.08,1043.95,1044.81,4423788
2023-01-10,NIFTY50,1046.2,1046.21,1046.19,1045.73,1801680
2023-01-11,NIFTY50,1044.77,1045.97,1040.6,1043.78,2859234
2023-01-12,NIFTY50,1044.61,1045.95,1044.29,1043.17,1942529
2023-01-13,NIFTY50,1044.34,1045.81,1039.91,1045.0,1763210
2023-01-16,NIFTY50,1042.94,1043.1,1042.22,1043.52,3669820
2023-01-17,NIFTY50,1042.4,1043.32,1040.95,1042.98,4940008
2023-01-18,NIFTY50,1038.5,1041.41,1037.76,1038.37,2587138
2023-01-19,NIFTY50,1040.08,1041.49,1039.45,1041.49,3086172
2023-01-20,NIFTY50,1038.37,1039.95,1035.99,1037.89,2365265
2023-01-23,NIFTY50,1036.68,1036.84,1034.16,1037.63,4930131
2023-01-24,NIFTY50,1037.02,1039.84,1035.56,1036.98,4242222
2023-01-25,NIFTY50,1040.08,1040.9,1038.9,1039.47,1115981
2023-01-26,NIFTY50,1036.86,1038.58,1036.58,1037.45,3263457
2023-01-27,NIFTY50,1039.71,1042.52,1039.03,1040.12,1016304
2023-01-30,NIFTY50,1037.92,1039.31,1035.86,1038.27,4128629
2023-01-31,NIFTY50,1039.34,1040.23,1037.6,1039.42,2322014
2023-02-01,NIFTY50,1041.81,1042.77,1039.52,1041.77,1288569
2023-02-02,NIFTY50,1036.42,1037.01,1034.78,1038.81,1724071
2023-02-03,NIFTY50,1034.47,1035.39,1034.34,1035.65,4120809
2023-02-06,NIFTY50,1036.63,1037.03,1036.49,1037.36,4256505
2023-02-07,NIFTY50,1035.17,1035.79,1035.02,1035.28,4107967
2023-02-08,NIFTY50,1034.16,1037.56,1033.86,1035.17,1402641
2023-02-09,NIFTY50,1036.41,1038.56,1034.03,1036.93,4761565
2023-02-10,NIFTY50,1037.15,1037.54,1036.99,1037.18,1617752
2023-02-13,NIFTY50,1033.68,1035.56,1031.44,1033.37,1962494
2023-02-14,NIFTY50,1037.46,1039.53,1036.68,1037.38,4776764
2023-02-15,NIFTY50,1039.7,1040.5,1039.35,1036.53,2515538
2023-02-16,NIFTY50,1041.92,1045.53,1039.46,1042.13,2903303
2023-02-17,NIFTY50,1039.16,1039.59,1037.95,1038.67,3899675
2023-02-20,NIFTY50,1037.53,1039.23,1035.83,1039.12,4399902
2023-02-21,NIFTY50,1037.31,1038.62,1032.34,1037.33,1655362
2023-02-22,NIFTY50,1039.76,1041.94,1039.23,1038.57,4399618
2023-02-23,NIFTY50,1037.0,1038.56,1034.44,1036.95,3671851
2023-02-24,NIFTY50,1037.52,1038.26,1037.22,1036.48,3531326
2023-02-27,NIFTY50,1042.09,1044.9,1041.02,1042.56,4404629
2023-02-28,NIFTY50,1043.46,1043.49,1041.78,1043.75,3192848
2023-03-01,NIFTY50,1043.98,1045.79,1041.55,1044.94,3773219
2023-03-02,NIFTY50,1047.99,1049.8,1045.87,1047.2,1670608
2023-03-03,NIFTY50,1045.97,1049.01,1044.23,1046.01,2644173
2023-03-06,NIFTY50,1041.42,1042.44,1040.79,1040.05,4879410
2023-03-07,NIFTY50,1039.46,1041.53,1038.32,1040.17,1969224
2023-03-08,NIFTY50,1034.55,1035.87,1033.89,1035.07,3767549
2023-03-09,NIFTY50,1036.39,1038.1,1034.53,1036.89,1067421
2023-03-10,NIFTY50,1035.57,1037.75,1035.12,1035.57,1236436
2023-03-13,NIFTY50,1038.92,1040.7,1036.79,1039.34,2523659
2023-03-14,NIFTY50,1043.05,1043.39,1040.14,1044.65,2351332
2023-03-15,NIFTY50,1039.82,1040.92,1037.98,1039.53,3578399
2023-03-16,NIFTY50,1040.52,1042.87,1038.85,1040.66,2586314
2023-03-17,NIFTY50,1036.53,1038.32,1036.25,1035.44,2058067
2023-03-20,NIFTY50,1038.67,1039.87,1038.06,1037.8,3214178
2023-03-21,NIFTY50,1039.28,1041.18,1038.23,1039.38,1074804
2023-03-22,NIFTY50,1034.87,1035.8,1032.17,1035.97,4657390
2023-03-23,NIFTY50,1039.62,1042.35,1038.77,1039.36,3976877
2023-03-24,NIFTY50,1038.81,1040.5,1038.73,1038.57,4789514
2023-03-27,NIFTY50,1040.62,1043.08,1037.74,1040.21,1762803
2023-03-28,NIFTY50,1041.19,1042.29,1038.56,1040.65,2972871
2023-03-29,NIFTY50,1044.3,1045.55,1043.74,1044.6,2940483
2023-03-30,NIFTY50,1046.49,1047.89,1042.23,1045.0,3911898
2023-03-31,NIFTY50,1045.88,1047.04,1043.85,1047.16,4984043
2023-04-03,NIFTY50,1045.84,1046.36,1045.53,1045.18,1487335
2023-04-04,NIFTY50,1043.88,1044.95,1037.39,1044.6,2033061
2023-04-05,NIFTY50,1044.31,1046.32,1039.69,1043.04,4494958
2023-04-06,NIFTY50,1042.9,1046.82,1042.53,1043.57,3818141
2023-04-07,NIFTY50,1044.81,1045.51,1044.6,1045.49,4509163
2023-04-10,NIFTY50,1042.59,1045.72,1040.6,1042.98,4387951
2023-04-11,NIFTY50,1043.58,1043.77,1040.18,1042.59,3631407
2023-04-12,NIFTY50,1043.8,1044.32,1040.52,1044.05,2261402
2023-04-13,NIFTY50,1047.35,1048.71,1043.78,1046.17,2353940
2023-04-14,NIFTY50,1048.07,1048.67,1046.83,1047.82,4875251
2023-04-17,NIFTY50,1044.5,1045.16,1043.34,1045.53,2971027
2023-04-18,NIFTY50,1043.74,1045.2,1042.74,1044.53,4840507
2023-04-19,NIFTY50,1044.33,1045.0,1042.19,1044.35,2366851
2023-04-20,NIFTY50,1043.7,1044.33,1041.3,1042.72,3579082
2023-04-21,NIFTY50,1045.84,1046.78,1041.21,1046.49,3126028
2023-04-24,NIFTY50,1042.58,1045.66,1040.87,1042.6,4889532
2023-04-25,NIFTY50,1045.91,1047.43,1044.26,1043.59,3985032
2023-04-26,NIFTY50,1048.11,1049.33,1044.07,1048.89,2723907
2023-04-27,NIFTY50,1050.21,1052.24,1049.92,1050.19,4077195
2023-04-28,NIFTY50,1054.26,1054.75,1052.68,1055.47,3326344
2023-05-01,NIFTY50,1054.22,1054.3,1053.98,1053.12,4457100
2023-05-02,NIFTY50,1049.82,1050.09,1048.9,1046.64,2303343
2023-05-03,NIFTY50,1046.11,1046.78,1045.79,1046.39,2909503
2023-05-04,NIFTY50,1049.07,1051.93,1048.33,1049.36,3349465
2023-05-05,NIFTY50,1049.93,1052.09,1047.23,1048.24,2076837
2023-05-08,NIFTY50,1050.61,1053.24,1049.18,1049.63,4252329
2023-05-09,NIFTY50,1050.64,1051.88,1049.59,1053.39,4206988
2023-05-10,NIFTY50,1048.95,1051.61,1048.31,1048.64,4643942
2023-05-11,NIFTY50,1055.09,1055.86,1054.75,1055.82,2523163
2023-05-12,NIFTY50,1053.13,1055.31,1051.13,1052.47,4099449
2023-05-15,NIFTY50,1055.59,1059.61,1055.23,1053.5,4542290
2023-05-16,NIFTY50,1057.32,1059.37,1052.97,1057.15,4110999
2023-05-17,NIFTY50,1056.95,1057.44,1056.59,1056.68,2537746
2023-05-18,NIFTY50,1055.49,1057.58,1052.63,1055.09,2629040
2023-05-19,NIFTY50,1055.52,1055.81,1052.57,1055.41,3411596
2023-05-22,NIFTY50,1058.47,1058.52,1057.3,1058.74,3239564
2023-05-23,NIFTY50,1061.01,1061.72,1060.36,1060.86,4663289
2023-05-24,NIFTY50,1062.83,1065.96,1060.32,1061.57,3916596
2023-05-25,NIFTY50,1066.61,1068.25,1065.71,1067.1,4836481
2023-05-26,NIFTY50,1067.03,1070.1,1065.65,1065.08,4772169
2023-05-29,NIFTY50,1064.86,1065.86,1060.92,1062.81,2516925
2023-05-30,NIFTY50,1063.92,1066.72,1063.72,1064.66,2991637
2023-05-31,NIFTY50,1064.01,1064.74,1059.92,1064.51,2908281
2023-06-01,NIFTY50,1066.27,1070.47,1065.72,1066.21,1898760
2023-06-02,NIFTY50,1062.45,1063.71,1062.41,1061.06,3465933
2023-06-05,NIFTY50,1068.15,1069.92,1067.51,1067.44,1672636
2023-06-06,NIFTY50,1066.0,1067.18,1065.98,1065.73,4462511
2023-06-07,NIFTY50,1066.78,1067.03,1065.16,1065.19,1384083
2023-06-08,NIFTY50,1065.16,1069.07,1063.52,1064.42,1531598
2023-06-09,NIFTY50,1061.43,1062.44,1060.98,1062.08,4836255
2023-06-12,NIFTY50,1061.75,1063.86,1061.71,1063.17,2413664
2023-06-13,NIFTY50,1062.83,1065.79,1060.88,1062.41,3575248
2023-06-14,NIFTY50,1059.92,1063.85,1057.31,1060.68,2714327
2023-06-15,NIFTY50,1056.55,1056.56,1055.22,1054.64,4267741
2023-06-16,NIFTY50,1057.21,1059.23,1056.1,1057.87,3278845
2023-06-19,NIFTY50,1059.14,1061.83,1057.14,1058.34,1666252
2023-06-20,NIFTY50,1061.09,1062.57,1060.09,1061.4,3831098
2023-06-21,NIFTY50,1056.53,1057.5,1054.97,1056.28,4050798
2023-06-22,NIFTY50,1056.81,1059.27,1055.29,1058.13,3536047
2023-06-23,NIFTY50,1056.44,1059.81,1052.9,1055.57,3269839
2023-06-26,NIFTY50,1050.61,1051.73,1049.66,1051.23,4324353
2023-06-27,NIFTY50,1051.44,1053.2,1047.78,1051.16,4254992
2023-06-28,NIFTY50,1050.02,1053.99,1047.56,1049.86,1603359
2023-06-29,NIFTY50,1052.86,1053.92,1048.71,1052.67,1696362
2023-06-30,NIFTY50,1054.44,1055.11,1054.27,1053.59,3074887
2023-07-03,NIFTY50,1058.26,1058.95,1057.96,1058.25,2433331
2023-07-04,NIFTY50,1059.64,1062.75,1058.99,1059.58,2119234
2023-07-05,NIFTY50,1054.59,1056.3,1052.5,1054.83,2582716
2023-07-06,NIFTY50,1060.16,1060.99,1057.81,1060.24,1267531
2023-07-07,NIFTY50,1061.57,1062.49,1060.64,1062.36,4535443
2023-07-10,NIFTY50,1061.36,1061.45,1060.26,1062.28,2932303
2023-07-11,NIFTY50,1061.58,1062.7,1060.95,1060.53,3751821
2023-07-12,NIFTY50,1062.22,1067.28,1060.45,1063.09,4120591
2023-07-13,NIFTY50,1062.17,1062.77,1061.81,1060.99,3399290
2023-07-14,NIFTY50,1061.6,1062.08,1059.0,1062.19,3331636
2023-07-17,NIFTY50,1059.91,1062.21,1058.74,1060.53,4524784
2023-07-18,NIFTY50,1059.29,1060.06,1058.47,1057.38,3066494
2023-07-19,NIFTY50,1059.22,1059.63,1058.7,1059.31,1426941
2023-07-20,NIFTY50,1059.12,1062.63,1058.64,1058.65,4873770
2023-07-21,NIFTY50,1057.4,1060.55,1057.39,1056.64,1655920
2023-07-24,NIFTY50,1056.15,1057.08,1055.5,1057.5,1386354
2023-07-25,NIFTY50,1061.34,1061.64,1061.01,1060.68,3940149
2023-07-26,NIFTY50,1054.91,1055.06,1054.49,1054.1,2312032
2023-07-27,NIFTY50,1055.14,1056.04,1053.15,1055.22,1935709
2023-07-28,NIFTY50,1060.75,1061.14,1058.72,1061.44,3485178
2023-07-31,NIFTY50,1055.32,1056.84,1052.55,1055.18,2977675
2023-08-01,NIFTY50,1055.18,1057.44,1051.98,1056.35,3184718
2023-08-02,NIFTY50,1054.96,1056.21,1052.53,1055.49,3380625
2023-08-03,NIFTY50,1052.11,1053.36,1051.79,1049.93,2283326
2023-08-04,NIFTY50,1051.17,1052.78,1049.38,1050.64,3094589
2023-08-07,NIFTY50,1047.9,1049.69,1046.88,1047.34,4745558
2023-08-08,NIFTY50,1052.46,1053.72,1052.39,1052.93,4253965
2023-08-09,NIFTY50,1053.65,1054.16,1049.72,1051.03,3085469
2023-08-10,NIFTY50,1057.3,1058.94,1055.99,1059.84,4665632
2023-08-11,NIFTY50,1058.72,1058.78,1057.09,1059.25,4522348
2023-08-14,NIFTY50,1055.01,1055.92,1053.02,1055.16,2346365
2023-08-15,NIFTY50,1056.08,1057.11,1055.24,1057.26,2136078
2023-08-16,NIFTY50,1055.54,1055.93,1053.82,1057.88,1486598
2023-08-17,NIFTY50,1054.54,1054.95,1054.34,1055.41,1349454
2023-08-18,NIFTY50,1055.62,1057.11,1053.09,1056.57,3953203
2023-08-21,NIFTY50,1056.71,1057.06,1053.12,1056.84,2868521
2023-08-22,NIFTY50,1054.0,1057.1,1053.23,1053.86,1533037
2023-08-23,NIFTY50,1055.4,1056.38,1055.15,1054.92,4831871
2023-08-24,NIFTY50,1056.71,1057.28,1055.92,1055.89,1584933
2023-08-25,NIFTY50,1055.81,1056.32,1053.44,1055.12,1213933
2023-08-28,NIFTY50,1059.33,1059.81,1058.53,1057.98,2101751
2023-08-29,NIFTY50,1054.85,1054.98,1054.31,1054.78,2001720
2023-08-30,NIFTY50,1056.75,1057.71,1056.66,1055.06,4077365
2023-08-31,NIFTY50,1058.02,1059.77,1057.65,1058.21,3245547
2023-09-01,NIFTY50,1059.52,1060.82,1058.18,1059.48,3147914
2023-09-04,NIFTY50,1061.03,1063.44,1058.69,1061.18,3054300
2023-09-05,NIFTY50,1056.81,1058.9,1054.46,1056.29,3685662
2023-09-06,NIFTY50,1058.7,1059.67,1057.72,1061.77,1427709
2023-09-07,NIFTY50,1058.67,1059.37,1056.3,1060.03,4335128
2023-09-08,NIFTY50,1058.81,1060.35,1057.85,1057.57,1255539
2023-09-11,NIFTY50,1058.92,1061.51,1058.52,1059.15,4157941
2023-09-12,NIFTY50,1058.78,1059.69,1057.72,1058.17,3718807
2023-09-13,NIFTY50,1056.8,1057.16,1054.73,1055.78,4122488
2023-09-14,NIFTY50,1053.31,1054.5,1050.46,1051.97,2750866
2023-09-15,NIFTY50,1054.31,1055.43,1052.37,1054.74,4304513
2023-09-18,NIFTY50,1052.66,1053.49,1051.87,1051.98,4777173
2023-09-19,NIFTY50,1052.57,1054.42,1050.09,1053.53,3038803
2023-09-20,NIFTY50,1051.88,1051.95,1051.12,1052.88,2802272
2023-09-21,NIFTY50,1054.05,1055.74,1052.11,1055.42,2081159
2023-09-22,NIFTY50,1053.39,1054.54,1052.77,1052.54,1653080
2023-09-25,NIFTY50,1055.64,1059.21,1054.41,1056.11,3177096
2023-09-26,NIFTY50,1055.51,1056.23,1054.09,1056.14,4168097
2023-09-27,NIFTY50,1054.9,1055.5,1052.94,1054.42,4849016
2023-09-28,NIFTY50,1056.01,1056.38,1053.27,1055.24,3035030
2023-09-29,NIFTY50,1058.98,1064.37,1055.76,1060.59,2950852
2023-10-02,NIFTY50,1059.01,1059.71,1057.35,1059.24,4165238
2023-10-03,NIFTY50,1059.74,1061.74,1057.55,1060.37,2040444
2023-10-04,NIFTY50,1058.21,1058.4,1057.29,1057.39,1012120
2023-10-05,NIFTY50,1057.53,1061.08,1057.23,1056.31,1624135
2023-10-06,NIFTY50,1056.57,1056.73,1053.7,1056.0,1622863
2023-10-09,NIFTY50,1054.6,1056.27,1053.56,1054.48,4537141
2023-10-10,NIFTY50,1051.41,1053.24,1050.42,1050.35,4413167
2023-10-11,NIFTY50,1056.01,1057.11,1053.42,1056.0,1544748
2023-10-12,NIFTY50,1054.11,1054.34,1051.89,1052.42,3636403
2023-10-13,NIFTY50,1054.14,1055.41,1053.41,1053.02,2912124
2023-10-16,NIFTY50,1054.7,1058.18,1054.4,1055.37,3053902
2023-10-17,NIFTY50,1054.99,1055.63,1052.2,1055.59,1551616
2023-10-18,NIFTY50,1055.66,1059.33,1054.48,1055.27,3968213
2023-10-19,NIFTY50,1051.89,1053.52,1050.44,1050.87,3221186
2023-10-20,NIFTY50,1053.2,1054.16,1052.81,1052.17,2594469
2023-10-23,NIFTY50,1050.4,1051.14,1049.5,1050.03,2945909
2023-10-24,NIFTY50,1050.74,1051.53,1049.16,1051.39,4321613
2023-10-25,NIFTY50,1048.15,1052.0,1048.13,1049.07,4323171
2023-10-26,NIFTY50,1050.88,1051.44,1050.45,1050.38,3729681
2023-10-27,NIFTY50,1051.53,1053.22,1050.79,1050.38,1834030
2023-10-30,NIFTY50,1051.88,1051.98,1050.42,1052.15,1191848
2023-10-31,NIFTY50,1053.23,1056.04,1052.59,1052.41,3351441
2023-11-01,NIFTY50,1057.99,1058.09,1054.68,1057.47,2907266
2023-11-02,NIFTY50,1058.69,1062.1,1058.41,1060.02,3924553
2023-11-03,NIFTY50,1057.38,1059.87,1055.38,1058.2,4838000
2023-11-06,NIFTY50,1054.24,1054.36,1051.46,1054.4,3266598
2023-11-07,NIFTY50,1051.55,1053.45,1051.23,1050.28,2776238
2023-11-08,NIFTY50,1052.85,1053.58,1050.66,1053.06,1062784
2023-11-09,NIFTY50,1053.54,1056.95,1050.59,1054.6,4064538
2023-11-10,NIFTY50,1053.26,1055.11,1051.78,1052.89,1933432
2023-11-13,NIFTY50,1054.76,1057.88,1052.37,1056.11,2069850
2023-11-14,NIFTY50,1050.13,1050.68,1048.23,1051.42,2702858
2023-11-15,NIFTY50,1051.0,1051.48,1050.51,1052.66,1820848
2023-11-16,NIFTY50,1048.01,1048.61,1044.94,1048.31,3314372
